,serial_id,役職no,役職名,役職名2,業種no,業種名,業種名2,従業員規模no,従業員規模,従業員規模2
249,5688001928.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
250,4804773536.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
251,6580350608.0,2.0,役員クラス,1.経営者・役員,8.0,自動車、輸送機器,2.製造業,4.0,100～299人,
252,6254515150.0,4.0,部長クラス,2.本部長・部長,18.0,通信サービス,,7.0,"1,000～2,999人",2.1000人以上
253,2826532386.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
254,3660672231.0,1.0,経営者,1.経営者・役員,8.0,自動車、輸送機器,2.製造業,8.0,"3,000～4,999人",2.1000人以上
255,4667774787.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,4.0,100～299人,
256,3935648123.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
257,439786141.0,5.0,課長クラス,3.課長,30.0,その他,,3.0,50～99人,
258,5557996068.0,1.0,経営者,1.経営者・役員,12.0,食品、医薬、化粧品,2.製造業,4.0,100～299人,
259,481939244.0,10.0,その他,,24.0,教育・教育学習支援関係,,7.0,"1,000～2,999人",2.1000人以上
260,846275810.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
261,1419634333.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
262,1280807582.0,9.0,契約社員,,10.0,機械、重電,2.製造業,5.0,300～499人,1.300～999人
263,3352321235.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
264,8432606975.0,1.0,経営者,1.経営者・役員,6.0,農林水産・鉱業,,1.0,1～9人,
265,5814814957.0,2.0,役員クラス,1.経営者・役員,20.0,運輸,3.小売系,4.0,100～299人,
266,6259120348.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
267,2249478162.0,7.0,一般社員,,11.0,素材,2.製造業,11.0,"20,000人以上",2.1000人以上
268,1503194341.0,5.0,課長クラス,3.課長,20.0,運輸,3.小売系,7.0,"1,000～2,999人",2.1000人以上
269,4498121476.0,4.0,部長クラス,2.本部長・部長,30.0,その他,,11.0,"20,000人以上",2.1000人以上
270,7047165962.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
271,9841695628.0,5.0,課長クラス,3.課長,20.0,運輸,3.小売系,11.0,"20,000人以上",2.1000人以上
272,9067570852.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,3.0,50～99人,
273,3888794796.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,1.0,1～9人,
274,8134581223.0,,,,,,,,,
275,1355858284.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,4.0,100～299人,
276,6262164802.0,6.0,主任／係長クラス,,13.0,その他製造,2.製造業,8.0,"3,000～4,999人",2.1000人以上
277,8114933214.0,,,,,,,,,
278,453273.0,2.0,役員クラス,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,5.0,300～499人,1.300～999人
279,2660219777.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
280,1924710397.0,5.0,課長クラス,3.課長,11.0,素材,2.製造業,11.0,"20,000人以上",2.1000人以上
281,7719051444.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
282,704623017.0,7.0,一般社員,,22.0,放送・広告・出版・マスコミ,,1.0,1～9人,
283,7422723798.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
284,199529893.0,,,,,,,,,
285,3329510468.0,2.0,役員クラス,1.経営者・役員,13.0,その他製造,2.製造業,3.0,50～99人,
286,9070323442.0,7.0,一般社員,,30.0,その他,,4.0,100～299人,
287,9999819666.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,3.0,50～99人,
288,3408451324.0,,,,,,,,,
289,8720309119.0,5.0,課長クラス,3.課長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
290,1956192521.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
291,3926089344.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
292,8846309381.0,2.0,役員クラス,1.経営者・役員,13.0,その他製造,2.製造業,6.0,500～999人,1.300～999人
293,6891252414.0,2.0,役員クラス,1.経営者・役員,20.0,運輸,3.小売系,10.0,"10,000～19,999人",2.1000人以上
294,2800950813.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,4.0,100～299人,
295,5776691905.0,2.0,役員クラス,1.経営者・役員,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
296,6923167931.0,,,,,,,,,
297,8203695130.0,,,,,,,,,
298,1141943585.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,5.0,300～499人,1.300～999人
299,3537851180.0,1.0,経営者,1.経営者・役員,25.0,医療,,1.0,1～9人,
300,7842512839.0,10.0,その他,,20.0,運輸,3.小売系,6.0,500～999人,1.300～999人
301,8890576825.0,4.0,部長クラス,2.本部長・部長,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
302,7689967276.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
303,7440145696.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
304,9465398366.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
305,8549177138.0,,,,,,,,,
306,7172626567.0,,,,,,,,,
307,783161899.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
308,1626106559.0,3.0,本部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
309,6936315418.0,6.0,主任／係長クラス,,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
310,4718614723.0,1.0,経営者,1.経営者・役員,7.0,建設,,4.0,100～299人,
311,8022955776.0,7.0,一般社員,,17.0,不動産,,7.0,"1,000～2,999人",2.1000人以上
312,7240993112.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,8.0,"3,000～4,999人",2.1000人以上
313,3180560649.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,9.0,"5,000～9,999人",2.1000人以上
314,4205693637.0,7.0,一般社員,,12.0,食品、医薬、化粧品,2.製造業,4.0,100～299人,
315,4753229992.0,6.0,主任／係長クラス,,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
316,317195828.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,10.0,"10,000～19,999人",2.1000人以上
317,7412158046.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
318,9931679684.0,1.0,経営者,1.経営者・役員,27.0,飲食店・宿泊,,1.0,1～9人,
319,7437023819.0,7.0,一般社員,,10.0,機械、重電,2.製造業,10.0,"10,000～19,999人",2.1000人以上
320,2380973821.0,3.0,本部長クラス,2.本部長・部長,22.0,放送・広告・出版・マスコミ,,5.0,300～499人,1.300～999人
321,3623901586.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,6.0,500～999人,1.300～999人
322,8632855190.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
323,8714238666.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
324,4527924778.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
325,792760276.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
326,3252459838.0,7.0,一般社員,,17.0,不動産,,7.0,"1,000～2,999人",2.1000人以上
327,1933510226.0,2.0,役員クラス,1.経営者・役員,7.0,建設,,4.0,100～299人,
328,2425453770.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
329,5623725327.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,5.0,300～499人,1.300～999人
330,2608822363.0,1.0,経営者,1.経営者・役員,25.0,医療,,1.0,1～9人,
331,2905953786.0,,,,,,,,,
332,4513424253.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
333,3452672063.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,9.0,"5,000～9,999人",2.1000人以上
334,2479558838.0,5.0,課長クラス,3.課長,8.0,自動車、輸送機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
335,3232454627.0,,,,,,,,,
336,1675433323.0,1.0,経営者,1.経営者・役員,18.0,通信サービス,,1.0,1～9人,
337,6640893889.0,9.0,契約社員,,17.0,不動産,,4.0,100～299人,
338,29210308.0,1.0,経営者,1.経営者・役員,22.0,放送・広告・出版・マスコミ,,1.0,1～9人,
339,7618443906.0,,,,,,,,,
340,5746410023.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,4.0,100～299人,
341,7837224583.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
342,6288792201.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
343,4794856180.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,8.0,"3,000～4,999人",2.1000人以上
344,4471402345.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,8.0,"3,000～4,999人",2.1000人以上
345,9910864338.0,5.0,課長クラス,3.課長,14.0,エネルギー,,9.0,"5,000～9,999人",2.1000人以上
346,8692485108.0,5.0,課長クラス,3.課長,27.0,飲食店・宿泊,,6.0,500～999人,1.300～999人
347,4729787241.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
348,1600127313.0,1.0,経営者,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,3.0,50～99人,
349,4048498132.0,,,,,,,,,
350,6884193885.0,5.0,課長クラス,3.課長,25.0,医療,,3.0,50～99人,
351,5472331159.0,1.0,経営者,1.経営者・役員,14.0,エネルギー,,1.0,1～9人,
352,2693746161.0,,,,,,,,,
353,7517253503.0,10.0,その他,,7.0,建設,,9.0,"5,000～9,999人",2.1000人以上
354,9712449258.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
355,2925649875.0,1.0,経営者,1.経営者・役員,22.0,放送・広告・出版・マスコミ,,2.0,10～49人,
356,856858294.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
357,5384445737.0,7.0,一般社員,,30.0,その他,,11.0,"20,000人以上",2.1000人以上
358,9869915419.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,3.0,50～99人,
359,5742239204.0,6.0,主任／係長クラス,,23.0,公務員（教員を除く）,,7.0,"1,000～2,999人",2.1000人以上
360,119539632.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,3.0,50～99人,
361,7616480465.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,3.0,50～99人,
362,4679815324.0,,,,,,,,,
363,5964298539.0,,,,,,,,,
364,8600818385.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
365,7210295422.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,3.0,50～99人,
366,8130440336.0,5.0,課長クラス,3.課長,30.0,その他,,11.0,"20,000人以上",2.1000人以上
367,2908209587.0,2.0,役員クラス,1.経営者・役員,14.0,エネルギー,,2.0,10～49人,
368,5923489408.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
369,9015016610.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
370,5114650693.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,8.0,"3,000～4,999人",2.1000人以上
371,1883809322.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
372,518189738.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,7.0,"1,000～2,999人",2.1000人以上
373,9475701663.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
374,159742987.0,4.0,部長クラス,2.本部長・部長,23.0,公務員（教員を除く）,,2.0,10～49人,
375,2236130076.0,5.0,課長クラス,3.課長,6.0,農林水産・鉱業,,9.0,"5,000～9,999人",2.1000人以上
376,9865592583.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
377,2182230480.0,,,,,,,,,
378,8076389896.0,4.0,部長クラス,2.本部長・部長,24.0,教育・教育学習支援関係,,8.0,"3,000～4,999人",2.1000人以上
379,2052484448.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
380,1722616729.0,1.0,経営者,1.経営者・役員,20.0,運輸,3.小売系,1.0,1～9人,
381,4631164755.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
382,1809822481.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
383,8860612509.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
384,5555821193.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,2.0,10～49人,
385,2937280612.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
386,7716855639.0,5.0,課長クラス,3.課長,22.0,放送・広告・出版・マスコミ,,4.0,100～299人,
387,4822775851.0,10.0,その他,,6.0,農林水産・鉱業,,1.0,1～9人,
388,7336959554.0,6.0,主任／係長クラス,,21.0,コンサル・会計・法律関連,,6.0,500～999人,1.300～999人
389,1902433264.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,5.0,300～499人,1.300～999人
390,7648925352.0,7.0,一般社員,,23.0,公務員（教員を除く）,,6.0,500～999人,1.300～999人
391,8355272927.0,,,,,,,,,
392,1626411632.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
393,4698877720.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,5.0,300～499人,1.300～999人
394,5358916213.0,7.0,一般社員,,30.0,その他,,2.0,10～49人,
395,4591072488.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
396,6911442883.0,5.0,課長クラス,3.課長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
397,4728769735.0,5.0,課長クラス,3.課長,13.0,その他製造,2.製造業,4.0,100～299人,
398,6834470659.0,2.0,役員クラス,1.経営者・役員,11.0,素材,2.製造業,9.0,"5,000～9,999人",2.1000人以上
399,5844633824.0,7.0,一般社員,,11.0,素材,2.製造業,10.0,"10,000～19,999人",2.1000人以上
400,5904504403.0,5.0,課長クラス,3.課長,13.0,その他製造,2.製造業,5.0,300～499人,1.300～999人
401,8646591391.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
402,7069190352.0,6.0,主任／係長クラス,,11.0,素材,2.製造業,7.0,"1,000～2,999人",2.1000人以上
403,8061620292.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,11.0,"20,000人以上",2.1000人以上
404,9759279367.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,4.0,100～299人,
405,9631773145.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
406,2397577579.0,,,,,,,,,
407,7161372054.0,5.0,課長クラス,3.課長,7.0,建設,,9.0,"5,000～9,999人",2.1000人以上
408,8427685388.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,11.0,"20,000人以上",2.1000人以上
409,3624240998.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
410,7714948276.0,5.0,課長クラス,3.課長,29.0,旅行,,10.0,"10,000～19,999人",2.1000人以上
411,7042652638.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,2.0,10～49人,
412,8662441444.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,9.0,"5,000～9,999人",2.1000人以上
413,4366327250.0,4.0,部長クラス,2.本部長・部長,10.0,機械、重電,2.製造業,4.0,100～299人,
414,7723927257.0,10.0,その他,,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
415,9883927770.0,,,,,,,,,
